Agent,Seed,Heuristic,Solved,HNode,LNode,Time,Makespan,SOC,SOL
200,653,distance,1, 169, 1828, 44, 67, 6494, 5674
200,653,conflict,1, 2057, 32053, 189, 92, 7306, 6191
200,653,neighbour,1, 2419, 32908, 189, 118, 8346, 6962
200,654,ML,1, 71, 315, 36, 69, 6793, 6015
200,654,distance,1, 60, 276, 36, 59, 6608, 5875
200,654,conflict,1, 62, 277, 35, 61, 6993, 6026
200,654,neighbour,1, 220, 980, 42, 190, 11416, 7831
200,655,ML,1, 65, 318, 35, 62, 7334, 6336
200,655,distance,1, 52, 235, 36, 51, 7304, 6279
200,655,conflict,1, 88, 408, 38, 84, 8313, 6651
200,655,neighbour,1, 84, 382, 57, 80, 8331, 6776
200,656,ML,1, 80, 385, 38, 75, 7287, 6296
200,656,distance,1, 57, 258, 34, 56, 6877, 6027
200,656,conflict,1, 69, 344, 35, 65, 7481, 6174
200,656,neighbour,1, 165, 862, 41, 144, 9163, 7197
200,657,ML,1, 83, 496, 38, 72, 7698, 6562
200,657,distance,1, 71, 432, 36, 60, 7603, 6621
200,657,conflict,1, 138, 1016, 41, 94, 8123, 6632
200,657,neighbour,1, 264, 1223, 66, 234, 13632, 9523
200,658,ML,1, 88, 414, 37, 86, 7843, 6398
200,658,distance,1, 57, 264, 36, 56, 6956, 6117
200,658,conflict,1, 138, 762, 41, 110, 8544, 6637
200,658,neighbour,1, 201, 1027, 42, 169, 10748, 7749
200,659,ML,1, 81, 536, 38, 64, 6672, 5824
200,659,distance,1, 58, 268, 34, 57, 6499, 5816
200,659,conflict,1, 86, 427, 38, 80, 7475, 6128
200,659,neighbour,1, 121, 583, 38, 112, 7815, 6483
200,660,ML,1, 77, 344, 36, 74, 7093, 5924
200,660,distance,1, 57, 262, 35, 56, 6520, 5661
200,660,conflict,1, 57, 258, 59, 56, 7172, 5797
200,660,neighbour,1, 109, 502, 62, 103, 8283, 6477
200,661,ML,1, 117, 633, 62, 96, 7295, 6275
200,661,distance,1, 50, 233, 34, 49, 6688, 5929
200,661,conflict,1, 106, 541, 39, 90, 8132, 6654
200,661,neighbour,1, 235, 1105, 42, 224, 13139, 9129
200,662,ML,1, 143, 922, 62, 91, 7697, 6467
200,662,distance,1, 60, 283, 35, 58, 6969, 6148
200,662,conflict,1, 113, 582, 39, 105, 8654, 6787
200,662,neighbour,1, 88, 430, 37, 76, 7968, 6625
200,663,ML,1, 59, 266, 54, 58, 6587, 5838
200,663,distance,1, 59, 263, 35, 58, 6569, 5670
200,663,conflict,1, 92, 439, 61, 86, 7538, 6148
200,663,neighbour,1, 137, 672, 39, 118, 8536, 6623
200,664,ML,1, 56, 252, 36, 55, 7211, 6174
200,664,distance,1, 53, 236, 36, 52, 7120, 6179
200,664,conflict,1, 81, 412, 36, 77, 7840, 6450
200,664,neighbour,1, 121, 665, 39, 96, 8268, 6592
200,665,ML,1, 81, 482, 37, 66, 6735, 5903
200,665,distance,1, 51, 232, 35, 50, 6627, 5702
200,665,conflict,1, 81, 375, 38, 77, 7770, 6103
200,665,neighbour,1, 316, 1569, 45, 271, 14690, 9334
200,666,ML,1, 73, 351, 36, 65, 6993, 6009
200,666,distance,1, 55, 259, 35, 54, 6694, 5932
200,666,conflict,1, 77, 372, 37, 72, 7412, 6053
200,666,neighbour,1, 106, 536, 39, 99, 8034, 6620
200,667,ML,1, 69, 326, 35, 67, 6766, 5883
200,667,distance,1, 59, 271, 35, 57, 6407, 5679
200,667,conflict,1, 72, 326, 36, 70, 7592, 6271
200,667,neighbour,1, 182, 908, 41, 158, 10340, 7762
200,668,ML,1, 54, 251, 34, 53, 6796, 5936
200,668,distance,1, 57, 261, 37, 56, 6730, 5998
200,668,conflict,1, 55, 251, 34, 54, 6743, 5815
200,668,neighbour,1, 69, 299, 37, 66, 7064, 6105
200,669,ML,1, 70, 397, 57, 64, 7204, 6067
200,669,distance,1, 53, 239, 57, 52, 7043, 6078
200,669,conflict,1, 85, 408, 57, 79, 7982, 6514
200,669,neighbour,1, 390, 1906, 69, 312, 19549, 11196
200,670,ML,1, 59, 282, 35, 57, 6795, 6032
200,670,distance,1, 54, 249, 35, 53, 6930, 6144
200,670,conflict,1, 67, 307, 58, 66, 7714, 6326
200,670,neighbour,1, 155, 831, 41, 131, 9360, 7002
200,671,ML,1, 57, 256, 37, 56, 6533, 5746
200,671,distance,1, 59, 269, 35, 58, 6487, 5827
200,671,conflict,1, 153, 1084, 41, 88, 7743, 6490
200,671,neighbour,1, 239, 1177, 43, 213, 12116, 7789
200,672,ML,1, 61, 280, 35, 59, 6275, 5621
200,672,distance,1, 58, 271, 35, 56, 6393, 5585
200,672,conflict,1, 102, 549, 38, 92, 7363, 5988
200,672,neighbour,1, 144, 739, 40, 117, 8164, 6233
200,673,ML,1, 65, 294, 57, 63, 7084, 6103
200,673,distance,1, 58, 266, 60, 57, 7099, 6131
200,673,conflict,1, 167, 976, 41, 138, 9284, 6810
200,673,neighbour,1, 213, 1359, 43, 146, 9023, 7105
200,674,ML,1, 74, 399, 37, 66, 7004, 6000
200,674,distance,1, 58, 270, 36, 57, 6923, 5930
200,674,conflict,1, 61, 278, 56, 60, 7120, 6035
200,674,neighbour,1, 144, 715, 39, 128, 8818, 6813
200,675,ML,1, 1517, 16503, 136, 92, 7595, 6121
200,675,distance,1, 58, 258, 59, 57, 6584, 5729
200,675,conflict,1, 68, 305, 36, 67, 7192, 5902
200,675,neighbour,1, 4629, 53568, 312, 205, 11504, 8184
200,676,ML,1, 59, 270, 35, 58, 7064, 6050
200,676,distance,1, 58, 266, 37, 57, 7072, 6209
200,676,conflict,1, 55, 233, 35, 54, 7407, 6161
200,676,neighbour,1, 80, 382, 37, 78, 7782, 6460
200,677,ML,1, 111, 593, 38, 84, 7117, 6216
200,677,distance,1, 52, 236, 35, 51, 6736, 5909
200,677,conflict,1, 68, 329, 35, 66, 7293, 5963
200,677,neighbour,1, 218, 1089, 42, 184, 12053, 8675
200,678,ML,1, 436, 5196, 79, 86, 6758, 5804
200,678,distance,1, 1684, 23834, 146, 100, 7083, 5997
200,678,conflict,1, 8806, 149188, 634, 187, 9686, 7026
200,678,neighbour,1, 1693, 22695, 135, 232, 11507, 8284
200,679,ML,1, 64, 348, 37, 58, 6548, 5701
200,679,distance,1, 53, 257, 36, 51, 6317, 5678
200,679,conflict,1, 99, 699, 41, 71, 7275, 6220
200,679,neighbour,1, 136, 691, 40, 117, 8230, 6464
200,680,ML,1, 55, 251, 34, 54, 6460, 5738
200,680,distance,1, 53, 246, 36, 52, 6604, 5857
200,680,conflict,1, 57, 264, 36, 56, 7122, 5941
200,680,neighbour,1, 139, 627, 39, 133, 8456, 6653
200,681,ML,1, 51, 237, 35, 50, 6660, 5949
200,681,distance,1, 54, 242, 36, 53, 6930, 6056
200,681,conflict,1, 64, 287, 57, 63, 7361, 5959
200,681,neighbour,1, 75, 343, 36, 73, 7453, 6055
200,682,ML,1, 58, 240, 35, 56, 6860, 6076
200,682,distance,1, 51, 233, 35, 50, 6909, 5933
200,682,conflict,1, 68, 307, 37, 65, 8007, 6419
200,682,neighbour,1, 106, 516, 38, 99, 8263, 6528
200,683,ML,1, 59, 266, 35, 57, 6391, 5629
200,683,distance,1, 56, 262, 36, 54, 6665, 5706
200,683,conflict,1, 99, 481, 38, 92, 7527, 6089
200,683,neighbour,1, 111, 538, 38, 95, 7681, 6215
200,684,ML,1, 66, 301, 37, 65, 7544, 6349
200,684,distance,1, 60, 272, 35, 59, 7349, 6435
200,684,conflict,1, 73, 324, 38, 71, 8181, 6514
200,684,neighbour,1, 136, 671, 39, 124, 9489, 7341
200,685,ML,1, 59, 263, 36, 58, 6369, 5694
200,685,distance,1, 51, 232, 35, 50, 6375, 5542
200,685,conflict,1, 86, 439, 38, 77, 7074, 5777
200,685,neighbour,1, 155, 715, 59, 147, 9280, 7001
200,686,ML,1, 60, 277, 56, 59, 6836, 5992
200,686,distance,1, 60, 277, 57, 59, 6988, 6077
200,686,conflict,1, 88, 422, 38, 84, 7779, 6359
200,686,neighbour,1, 193, 1101, 41, 149, 9795, 7414
200,687,ML,1, 54, 244, 34, 53, 6708, 6011
200,687,distance,1, 52, 240, 35, 51, 6861, 6074
200,687,conflict,1, 132, 608, 34, 122, 8469, 6679
200,687,neighbour,1, 66, 290, 36, 64, 7474, 6380
200,688,ML,1, 59, 267, 32, 57, 6285, 5704
200,688,distance,1, 49, 217, 32, 48, 6445, 5682
200,688,conflict,1, 104, 558, 34, 87, 7223, 5803
200,688,neighbour,1, 84, 419, 61, 80, 7025, 6083
200,689,ML,1, 69, 319, 37, 67, 7157, 6256
200,689,distance,1, 56, 261, 34, 55, 6835, 6010
200,689,conflict,1, 68, 319, 37, 67, 7859, 6324
200,689,neighbour,1, 128, 615, 39, 122, 9161, 6620
200,690,ML,1, 64, 300, 36, 60, 6746, 5898
200,690,distance,1, 62, 279, 35, 60, 6662, 5914
200,690,conflict,1, 118, 750, 40, 92, 7515, 6158
200,690,neighbour,1, 178, 850, 41, 162, 9675, 7258
200,691,ML,1, 82, 385, 59, 78, 7725, 6673
200,691,distance,1, 57, 265, 36, 56, 7281, 6315
200,691,conflict,1, 135, 686, 39, 109, 8610, 6944
200,691,neighbour,1, 114, 481, 39, 107, 8278, 6812
200,692,ML,1, 59, 269, 35, 58, 6969, 5859
200,692,distance,1, 50, 229, 34, 49, 6438, 5672
200,692,conflict,1, 61, 278, 36, 60, 6918, 5842
200,692,neighbour,1, 143, 668, 60, 124, 8922, 6905
200,693,ML,1, 83, 377, 37, 78, 7331, 6365
200,693,distance,1, 52, 235, 32, 51, 6870, 6018
200,693,conflict,1, 115, 535, 59, 111, 8688, 6965
200,693,neighbour,1, 125, 636, 39, 109, 8412, 6712
200,694,ML,1, 51, 228, 36, 50, 6531, 5747
200,694,distance,1, 49, 224, 36, 48, 6550, 5770
200,694,conflict,1, 55, 256, 36, 54, 7182, 5937
200,694,neighbour,1, 101, 526, 37, 88, 7642, 6196
200,695,ML,1, 63, 288, 56, 61, 6732, 5882
200,695,distance,1, 57, 260, 37, 56, 6728, 5760
200,695,conflict,1, 113, 607, 38, 98, 7435, 6074
200,695,neighbour,1, 143, 805, 41, 117, 8128, 6332
200,696,ML,1, 59, 276, 54, 58, 6678, 5837
200,696,distance,1, 56, 248, 34, 55, 6418, 5729
200,696,conflict,1, 106, 528, 37, 99, 7772, 6407
200,696,neighbour,1, 196, 1100, 40, 163, 9441, 7784
200,697,ML,1, 53, 243, 58, 52, 6799, 6079
200,697,distance,1, 57, 260, 37, 56, 6971, 6152
200,697,conflict,1, 72, 314, 37, 70, 7591, 6385
200,697,neighbour,1, 132, 619, 39, 117, 8510, 6762
200,698,ML,1, 74, 317, 36, 68, 6434, 5581
200,698,distance,1, 48, 224, 34, 47, 6077, 5327
200,698,conflict,1, 71, 343, 54, 67, 6870, 5799
200,698,neighbour,1, 160, 801, 40, 152, 8663, 6703
200,699,ML,1, 74, 318, 36, 72, 7307, 6432
200,699,distance,1, 57, 270, 35, 56, 6965, 6091
200,699,conflict,1, 114, 531, 39, 109, 8278, 6577
200,699,neighbour,1, 199, 1066, 41, 165, 10485, 8087
200,700,ML,1, 59, 265, 35, 58, 7478, 6378
200,700,distance,1, 55, 259, 55, 54, 7181, 6351
200,700,conflict,1, 234, 1916, 45, 89, 8095, 6655
200,700,neighbour,1, 183, 936, 42, 163, 11115, 8312
200,701,ML,1, 54, 247, 35, 53, 6066, 5394
200,701,distance,1, 57, 255, 36, 56, 6122, 5405
200,701,conflict,1, 146, 792, 40, 108, 7466, 6194
200,701,neighbour,1, 125, 654, 39, 107, 7343, 6267
200,702,ML,1, 63, 316, 61, 58, 7073, 6203
200,702,distance,1, 54, 252, 36, 53, 6811, 5996
200,702,conflict,1, 76, 398, 38, 67, 7679, 6318
200,702,neighbour,1, 130, 620, 40, 125, 8968, 6890
200,703,ML,1, 60, 266, 35, 59, 7023, 5981
200,703,distance,1, 61, 263, 37, 60, 6638, 5837
200,703,conflict,1, 68, 314, 36, 67, 6928, 5928
200,703,neighbour,1, 128, 599, 58, 124, 8462, 6733
200,704,ML,1, 53, 236, 36, 52, 6525, 5808
200,704,distance,1, 52, 230, 34, 51, 6659, 5922
200,704,conflict,1, 83, 379, 36, 80, 7420, 6190
200,704,neighbour,1, 252, 1411, 42, 201, 12255, 8425
200,705,ML,1, 58, 262, 58, 57, 6623, 5436
200,705,distance,1, 55, 253, 36, 54, 6332, 5360
200,705,conflict,1, 111, 536, 37, 104, 7716, 5727
200,705,neighbour,1, 132, 654, 39, 112, 7647, 5989
200,706,ML,1, 89, 407, 37, 84, 7450, 6515
200,706,distance,1, 62, 326, 37, 57, 7103, 6258
200,706,conflict,1, 69, 310, 37, 68, 7946, 6657
200,706,neighbour,1, 226, 1063, 64, 198, 12326, 8317
200,707,ML,1, 57, 253, 35, 56, 6776, 6009
200,707,distance,1, 54, 237, 36, 53, 6960, 6011
200,707,conflict,1, 62, 286, 36, 61, 7521, 6095
200,707,neighbour,1, 134, 620, 40, 121, 8689, 6767
200,708,ML,1, 100, 462, 39, 99, 7461, 6002
200,708,distance,1, 49, 230, 34, 48, 6425, 5674
200,708,conflict,1, 76, 389, 35, 71, 7113, 5902
200,708,neighbour,1, 98, 441, 38, 91, 7573, 6220
200,709,ML,1, 72, 333, 56, 68, 7283, 6402
200,709,distance,1, 63, 276, 35, 62, 7009, 6183
200,709,conflict,1, 72, 318, 36, 71, 7873, 6469
200,709,neighbour,1, 98, 421, 57, 95, 7912, 6562
200,710,ML,1, 73, 330, 36, 70, 6888, 5881
200,710,distance,1, 57, 267, 35, 55, 6498, 5716
200,710,conflict,1, 86, 420, 38, 83, 7139, 5917
200,710,neighbour,1, 95, 466, 54, 92, 7859, 6112
200,711,ML,1, 57, 261, 34, 56, 6816, 5814
200,711,distance,1, 215, 2308, 48, 68, 6958, 5996
200,711,conflict,1, 1491, 22917, 148, 74, 7571, 6116
200,711,neighbour,1, 121, 611, 60, 106, 8268, 6736
200,712,ML,1, 63, 322, 36, 58, 6594, 5863
200,712,distance,1, 54, 257, 36, 52, 6342, 5685
200,712,conflict,1, 60, 280, 35, 58, 6847, 5833
200,712,neighbour,1, 114, 536, 38, 111, 8291, 6250
200,713,ML,1, 55, 272, 35, 51, 6125, 5335
200,713,distance,1, 51, 234, 36, 48, 6107, 5328
200,713,conflict,1, 63, 289, 54, 61, 6739, 5658
200,713,neighbour,1, 188, 905, 40, 173, 10560, 7677
200,714,ML,1, 50, 226, 34, 49, 6100, 5398
200,714,distance,1, 211, 2941, 49, 59, 6172, 5459
200,714,conflict,1, 59, 270, 34, 58, 6474, 5474
200,714,neighbour,1, 131, 590, 39, 124, 7742, 6206
200,715,ML,1, 57, 267, 35, 56, 6971, 6014
200,715,distance,1, 57, 252, 35, 56, 6870, 5952
200,715,conflict,1, 73, 354, 36, 67, 7625, 6312
200,715,neighbour,1, 168, 901, 41, 146, 9082, 6783
200,716,ML,1, 57, 260, 35, 56, 7044, 5968
200,716,distance,1, 58, 268, 35, 56, 6817, 5851
200,716,conflict,1, 63, 287, 35, 62, 7551, 6163
200,716,neighbour,1, 78, 356, 37, 76, 7593, 6154
200,717,ML,1, 56, 256, 35, 55, 6897, 5965
200,717,distance,1, 59, 272, 35, 57, 6915, 5980
200,717,conflict,1, 87, 515, 37, 72, 7424, 6137
200,717,neighbour,1, 165, 751, 41, 157, 11109, 7730
200,718,ML,1, 68, 319, 55, 65, 7072, 6121
200,718,distance,1, 53, 240, 35, 52, 6811, 6011
200,718,conflict,1, 78, 369, 36, 75, 7853, 6456
200,718,neighbour,1, 208, 1127, 44, 164, 10303, 7346
200,719,ML,1, 765, 9923, 83, 100, 7613, 6477
200,719,distance,1, 59, 273, 35, 58, 7040, 6087
200,719,conflict,1, 537, 5972, 62, 96, 8327, 6477
200,719,neighbour,1, 109, 541, 57, 100, 8211, 6646
200,720,ML,1, 100, 529, 37, 87, 6944, 5831
200,720,distance,1, 52, 237, 36, 51, 6556, 5542
200,720,conflict,1, 70, 340, 35, 66, 6891, 5631
200,720,neighbour,1, 93, 441, 36, 88, 7482, 6072
200,721,ML,1, 958, 13784, 94, 65, 6789, 5792
200,721,distance,1, 53, 240, 34, 52, 6632, 5767
200,721,conflict,1, 115, 807, 39, 80, 7384, 6013
200,721,neighbour,1, 457, 4663, 59, 154, 9019, 7019
200,722,ML,1, 53, 245, 36, 52, 6633, 5841
200,722,distance,1, 53, 245, 35, 52, 6626, 5903
200,722,conflict,1, 64, 310, 37, 62, 7259, 6054
200,722,neighbour,1, 70, 300, 35, 68, 7126, 5959
200,723,ML,1, 59, 259, 35, 57, 7094, 6096
200,723,distance,1, 56, 276, 35, 54, 6906, 6102
200,723,conflict,1, 73, 328, 38, 70, 7502, 6304
200,723,neighbour,1, 148, 695, 42, 143, 9727, 7213
200,724,ML,1, 100, 442, 38, 98, 7912, 6429
200,724,distance,1, 60, 281, 35, 58, 6860, 6011
200,724,conflict,1, 90, 431, 36, 82, 7669, 6256
200,724,neighbour,1, 107, 488, 38, 104, 7793, 6384
200,725,ML,1, 59, 268, 37, 58, 6813, 5908
200,725,distance,1, 56, 256, 37, 55, 6933, 6009
200,725,conflict,1, 76, 361, 36, 73, 7011, 5877
200,725,neighbour,1, 245, 1182, 45, 228, 11786, 7638
200,726,ML,1, 57, 255, 34, 56, 6692, 5498
200,726,distance,1, 56, 259, 36, 55, 6810, 5666
200,726,conflict,1, 62, 286, 59, 61, 6848, 5504
200,726,neighbour,1, 156, 750, 39, 137, 9212, 6725
200,727,ML,1, 1508, 20217, 131, 136, 9102, 6877
200,727,distance,1, 62, 284, 37, 61, 6949, 5921
200,727,conflict,1, 1263, 17277, 114, 75, 7703, 6205
200,727,neighbour,1, 993, 12659, 98, 126, 9006, 7060
200,728,ML,1, 79, 531, 38, 65, 6907, 6055
200,728,distance,1, 55, 254, 60, 54, 6905, 5889
200,728,conflict,1, 69, 303, 37, 68, 7341, 6135
200,728,neighbour,1, 128, 568, 41, 126, 8910, 6821
200,729,ML,1, 69, 308, 36, 66, 6652, 5567
200,729,distance,1, 59, 279, 35, 58, 6434, 5560
200,729,conflict,1, 100, 554, 34, 82, 7227, 5906
200,729,neighbour,1, 135, 730, 39, 118, 7914, 6307
200,730,ML,1, 113, 537, 38, 103, 8742, 6780
200,730,distance,1, 56, 254, 36, 55, 6990, 6065
200,730,conflict,1, 66, 301, 37, 65, 7446, 6193
200,730,neighbour,1, 126, 589, 64, 120, 8691, 6875
200,731,ML,1, 55, 261, 36, 54, 6489, 5666
200,731,distance,1, 53, 242, 36, 52, 6431, 5637
200,731,conflict,1, 9611, 130237, 635, 79, 7402, 6017
200,731,neighbour,1, 2651, 34305, 189, 104, 7625, 6105
200,732,ML,1, 63, 316, 36, 59, 6661, 5744
200,732,distance,1, 54, 243, 34, 53, 6635, 5696
200,732,conflict,1, 137, 701, 39, 130, 8561, 6232
200,732,neighbour,1, 118, 591, 56, 109, 8706, 6610
200,733,ML,1, 6961, 107973, 570, 94, 7709, 6655
200,733,distance,1, 52, 244, 35, 51, 6833, 6037
200,733,conflict,1, 1285, 15550, 109, 103, 8444, 6481
200,733,neighbour,1, 423, 4281, 57, 106, 8123, 6539
200,734,ML,1, 96, 428, 38, 89, 7747, 6199
200,734,distance,1, 56, 258, 36, 55, 6776, 5898
200,734,conflict,1, 126, 714, 39, 109, 7775, 6394
200,734,neighbour,1, 108, 527, 37, 105, 8660, 6953
200,735,ML,1, 89, 399, 37, 88, 7309, 6275
200,735,distance,1, 55, 255, 34, 54, 6906, 6004
200,735,conflict,1, 63, 292, 54, 62, 7657, 6232
200,735,neighbour,1, 107, 506, 37, 103, 8035, 6532
200,736,ML,1, 51, 229, 35, 50, 7048, 6120
200,736,distance,1, 51, 234, 36, 50, 6849, 5941
200,736,conflict,1, 68, 322, 36, 66, 7602, 6264
200,736,neighbour,1, 144, 766, 40, 127, 8761, 6797
200,737,ML,1, 52, 241, 35, 51, 6692, 5964
200,737,distance,1, 52, 234, 36, 51, 6786, 6089
200,737,conflict,1, 73, 324, 36, 72, 7486, 6273
200,737,neighbour,1, 150, 704, 41, 138, 9698, 7317
200,738,ML,1, 53, 230, 57, 52, 6610, 5787
200,738,distance,1, 52, 231, 34, 51, 6456, 5725
200,738,conflict,1, 24977, 411553, 1927, 73, 7280, 6086
200,738,neighbour,1, 109, 554, 78, 88, 7625, 6337
200,739,ML,1, 105, 509, 56, 94, 8086, 6817
200,739,distance,1, 56, 259, 37, 55, 6973, 6183
200,739,conflict,1, 64, 288, 36, 63, 7451, 6184
200,739,neighbour,1, 151, 699, 39, 143, 9870, 7442
200,740,ML,1, 51, 231, 56, 50, 6695, 5985
200,740,distance,1, 55, 260, 35, 53, 6876, 6006
200,740,conflict,1, 83, 405, 37, 78, 7294, 6140
200,740,neighbour,1, 85, 377, 36, 83, 7672, 6267
200,741,ML,1, 55, 248, 35, 54, 6385, 5660
200,741,distance,1, 50, 232, 35, 49, 6410, 5626
200,741,conflict,1, 85, 412, 36, 83, 7177, 5950
200,741,neighbour,1, 92, 431, 37, 83, 7510, 6222
200,742,ML,1, 97, 700, 41, 60, 6698, 5908
200,742,distance,1, 58, 265, 37, 57, 6495, 5664
200,742,conflict,1, 69, 304, 37, 68, 7356, 5925
200,742,neighbour,1, 124, 602, 62, 108, 7959, 6445
200,743,ML,1, 70, 318, 36, 67, 6555, 5631
200,743,distance,1, 54, 252, 35, 53, 6386, 5424
200,743,conflict,1, 60, 287, 35, 59, 6882, 5631
200,743,neighbour,1, 114, 682, 39, 92, 7348, 5943
200,744,ML,1, 82, 452, 54, 71, 6677, 5700
200,744,distance,1, 58, 276, 36, 55, 6502, 5661
200,744,conflict,1, 66, 284, 36, 64, 7017, 5777
200,744,neighbour,1, 101, 469, 39, 91, 7395, 6064
200,745,ML,1, 76, 346, 58, 73, 6656, 5906
200,745,distance,1, 53, 246, 35, 52, 6269, 5511
200,745,conflict,1, 90, 540, 37, 70, 7114, 5854
200,745,neighbour,1, 159, 780, 59, 143, 9396, 7172
200,746,ML,1, 79, 359, 33, 77, 7147, 6219
200,746,distance,1, 82, 489, 39, 67, 7084, 6082
200,746,conflict,1, 76, 348, 36, 74, 7602, 6210
200,746,neighbour,1, 109, 497, 38, 101, 8192, 6456
200,747,ML,1, 103, 572, 38, 91, 7966, 6576
200,747,distance,1, 53, 237, 35, 52, 7151, 6226
200,747,conflict,1, 66, 306, 35, 65, 7758, 6473
200,747,neighbour,1, 120, 535, 36, 114, 9239, 7144
200,748,ML,1, 79, 486, 37, 63, 7183, 6228
200,748,distance,1, 58, 254, 35, 57, 7041, 6212
200,748,conflict,1, 88, 446, 34, 78, 7871, 6488
200,748,neighbour,1, 120, 534, 39, 115, 9432, 7353
200,749,ML,1, 54, 249, 36, 53, 6648, 5899
200,749,distance,1, 55, 246, 35, 53, 6816, 5917
200,749,conflict,1, 63, 297, 32, 62, 7142, 5906
200,749,neighbour,1, 109, 511, 37, 102, 8723, 6820
200,750,ML,1, 69, 326, 37, 68, 7058, 5974
200,750,distance,1, 53, 249, 58, 52, 6990, 6039
200,750,conflict,1, 68, 334, 37, 66, 7288, 6104
200,750,neighbour,1, 236, 1091, 43, 216, 12751, 8886
200,751,ML,1, 52, 239, 36, 51, 6678, 5925
200,751,distance,1, 64, 296, 35, 63, 6787, 5945
200,751,conflict,1, 58, 262, 35, 57, 7271, 6214
200,751,neighbour,1, 165, 806, 64, 153, 8701, 7161
200,752,ML,1, 62, 296, 57, 58, 7439, 6298
200,752,distance,1, 58, 265, 35, 57, 7251, 6263
200,752,conflict,1, 89, 418, 37, 85, 8015, 6484
200,752,neighbour,1, 275, 1375, 44, 231, 12875, 9494
200,753,ML,1, 58, 270, 58, 57, 7061, 6050
200,753,distance,1, 55, 252, 61, 54, 7138, 6112
200,753,conflict,1, 1165, 17447, 121, 109, 8147, 6568
200,753,neighbour,1, 233, 1878, 48, 121, 8442, 6916
200,754,ML,1, 72, 445, 38, 62, 7171, 6218
200,754,distance,1, 56, 259, 35, 55, 7137, 6276
200,754,conflict,1, 462, 4884, 58, 99, 7884, 6518
200,754,neighbour,1, 1446, 16571, 112, 162, 9952, 7282
200,755,ML,1, 62, 288, 60, 60, 6967, 6000
200,755,distance,1, 58, 266, 35, 57, 6667, 5861
200,755,conflict,1, 72, 342, 35, 69, 7300, 6022
200,755,neighbour,1, 90, 418, 55, 88, 7614, 6335
200,756,ML,1, 65, 331, 35, 60, 6915, 5994
200,756,distance,1, 53, 239, 34, 52, 6901, 6003
200,756,conflict,1, 124, 660, 39, 113, 8534, 6526
200,756,neighbour,1, 160, 785, 60, 153, 10141, 7337
200,757,ML,1, 77, 363, 37, 75, 6746, 5750
200,757,distance,1, 55, 256, 36, 54, 6490, 5785
200,757,conflict,1, 93, 455, 37, 87, 7220, 5963
200,757,neighbour,1, 255, 1376, 46, 199, 10889, 7782
200,758,ML,1, 70, 343, 37, 66, 7144, 6304
200,758,distance,1, 66, 318, 37, 60, 7172, 6412
200,758,conflict,1, 119, 562, 57, 110, 8268, 6729
200,758,neighbour,1, 253, 1254, 45, 220, 12956, 8459
200,759,ML,1, 55, 248, 34, 54, 6702, 5950
200,759,distance,1, 51, 229, 36, 50, 6673, 5956
200,759,conflict,1, 118, 737, 41, 83, 7662, 6171
200,759,neighbour,1, 222, 1013, 44, 199, 12180, 8556
200,760,ML,1, 75, 343, 37, 74, 7403, 6313
200,760,distance,1, 58, 263, 61, 57, 6844, 5859
200,760,conflict,1, 67, 298, 35, 66, 7691, 6172
200,760,neighbour,1, 327, 1684, 48, 239, 14597, 9917
200,761,ML,1, 70, 332, 52, 67, 7244, 6228
200,761,distance,1, 56, 253, 32, 55, 6970, 6082
200,761,conflict,1, 82, 450, 61, 71, 7737, 6331
200,761,neighbour,1, 195, 874, 42, 176, 11231, 8411
200,762,ML,1, 54, 256, 60, 52, 7021, 6196
200,762,distance,1, 53, 238, 36, 52, 7197, 6202
200,762,conflict,1, 61, 270, 34, 60, 7679, 6276
200,762,neighbour,1, 2900, 39914, 234, 120, 8513, 6945
200,763,ML,1, 59, 271, 34, 58, 6837, 6055
200,763,distance,1, 52, 236, 34, 51, 6950, 6073
200,763,conflict,1, 78, 381, 61, 75, 7308, 6161
200,763,neighbour,1, 208, 1063, 43, 183, 11587, 7957
200,764,ML,1, 55, 253, 36, 54, 6845, 6017
200,764,distance,1, 51, 227, 32, 50, 6374, 5757
200,764,conflict,1, 82, 377, 37, 79, 7486, 6340
200,764,neighbour,1, 158, 784, 41, 147, 8937, 7138
200,765,ML,1, 92, 486, 37, 80, 7635, 6443
200,765,distance,1, 234, 2548, 50, 65, 7182, 6192
200,765,conflict,1, 12585, 180113, 842, 96, 8366, 6586
200,765,neighbour,1, 856, 8801, 113, 162, 10272, 7959
200,766,ML,1, 65, 299, 59, 64, 7004, 5977
200,766,distance,1, 62, 296, 35, 61, 6969, 5978
200,766,conflict,1, 64, 287, 35, 63, 7686, 6095
200,766,neighbour,1, 127, 654, 39, 111, 8510, 6523
200,767,ML,1, 64, 308, 36, 63, 7399, 6451
200,767,distance,1, 59, 265, 35, 58, 7493, 6543
200,767,conflict,1, 75, 337, 37, 72, 8102, 6649
200,767,neighbour,1, 168, 757, 42, 162, 11319, 8298
200,768,ML,1, 79, 432, 59, 67, 6686, 6010
200,768,distance,1, 57, 256, 34, 56, 6907, 5992
200,768,conflict,1, 75, 385, 37, 70, 7597, 6235
200,768,neighbour,1, 161, 870, 41, 137, 10024, 7197
200,769,ML,1, 53, 241, 34, 52, 6520, 5744
200,769,distance,1, 56, 250, 59, 55, 6659, 5810
200,769,conflict,1, 66, 302, 35, 65, 7459, 5997
